,DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
0,2009-10-07,26.1703,28.0798,25.5984,26.3835,Verisk,VRSK,Industrials
1,2009-10-08,26.4902,26.5968,25.6857,25.7826,Verisk,VRSK,Industrials
2,2009-10-09,26.0055,26.6452,25.5693,25.5887,Verisk,VRSK,Industrials
3,2009-10-12,26.4514,27.0426,25.298,25.4433,Verisk,VRSK,Industrials
4,2009-10-13,25.8504,26.4223,25.7244,26.3545,Verisk,VRSK,Industrials
5,2009-10-14,26.4126,27.3707,26.1703,27.1299,Verisk,VRSK,Industrials
6,2009-10-15,27.411,27.915,26.8972,27.44,Verisk,VRSK,Industrials
7,2009-10-16,27.5757,27.7211,26.7034,27.6901,Verisk,VRSK,Industrials
8,2009-10-19,27.6436,28.0022,26.6549,26.6549,Verisk,VRSK,Industrials
9,2009-10-20,26.6549,27.2365,26.5095,27.1977,Verisk,VRSK,Industrials
10,2009-10-21,27.1396,27.4788,27.0039,27.1396,Verisk,VRSK,Industrials
11,2009-10-22,26.9069,27.6048,26.4805,27.0329,Verisk,VRSK,Industrials
12,2009-10-23,27.1396,27.5176,26.6647,27.4982,Verisk,VRSK,Industrials
13,2009-10-26,26.9748,27.7211,26.9069,27.5757,Verisk,VRSK,Industrials
14,2009-10-27,27.663,28.3512,27.0717,27.6824,Verisk,VRSK,Industrials
15,2009-10-28,27.3431,27.6727,26.7131,26.8391,Verisk,VRSK,Industrials
16,2009-10-29,27.0233,27.1396,26.8972,27.0329,Verisk,VRSK,Industrials
17,2009-10-30,27.1396,27.2074,26.4611,26.5871,Verisk,VRSK,Industrials
18,2009-11-02,26.5386,26.8003,25.7826,26.5289,Verisk,VRSK,Industrials
19,2009-11-03,26.5871,26.6452,26.0249,26.5192,Verisk,VRSK,Industrials
20,2009-11-04,26.4902,26.6355,26.1218,26.1315,Verisk,VRSK,Industrials
21,2009-11-05,26.1897,26.7519,26.1412,26.4611,Verisk,VRSK,Industrials
22,2009-11-06,26.3157,26.4998,26.1218,26.2672,Verisk,VRSK,Industrials
23,2009-11-09,26.4126,26.8391,26.2188,26.7325,Verisk,VRSK,Industrials
24,2009-11-10,26.4126,27.3916,26.4126,26.8197,Verisk,VRSK,Industrials
25,2009-11-11,27.0717,28.2251,26.7809,28.0894,Verisk,VRSK,Industrials
26,2009-11-12,27.8956,29.0781,27.5564,28.0119,Verisk,VRSK,Industrials
27,2009-11-13,27.8956,28.1864,27.6339,28.0119,Verisk,VRSK,Industrials
28,2009-11-16,27.8665,28.1185,27.3819,27.9634,Verisk,VRSK,Industrials
29,2009-11-17,27.6727,28.0701,26.558,26.9942,Verisk,VRSK,Industrials
30,2009-11-18,27.5176,28.1088,27.2946,27.6242,Verisk,VRSK,Industrials
31,2009-11-19,27.9247,28.0022,27.0814,27.663,Verisk,VRSK,Industrials
32,2009-11-20,27.6242,27.7598,27.5467,27.6727,Verisk,VRSK,Industrials
33,2009-11-23,27.7987,27.7987,26.8197,27.5273,Verisk,VRSK,Industrials
34,2009-11-24,27.314,27.314,26.8003,26.9263,Verisk,VRSK,Industrials
35,2009-11-25,26.8682,26.9564,26.3351,26.4611,Verisk,VRSK,Industrials
36,2009-11-27,26.1315,26.3448,25.8407,26.1606,Verisk,VRSK,Industrials
37,2009-11-30,26.4998,26.558,25.9086,26.0831,Verisk,VRSK,Industrials
38,2009-12-01,26.0831,27.188,26.0831,26.9263,Verisk,VRSK,Industrials
39,2009-12-02,26.9069,26.9554,26.5095,26.6646,Verisk,VRSK,Industrials
40,2009-12-03,26.9554,27.0814,26.6549,26.8682,Verisk,VRSK,Industrials
41,2009-12-04,26.9942,27.566,26.9942,27.5564,Verisk,VRSK,Industrials
42,2009-12-07,27.3334,28.0894,27.0814,27.8568,Verisk,VRSK,Industrials
43,2009-12-08,27.537,28.0313,27.0426,27.7308,Verisk,VRSK,Industrials
44,2009-12-09,27.4594,27.8181,27.314,27.7696,Verisk,VRSK,Industrials
45,2009-12-10,27.692,27.8181,27.2656,27.5273,Verisk,VRSK,Industrials
46,2009-12-11,27.159,27.9247,27.1396,27.7793,Verisk,VRSK,Industrials
47,2009-12-14,27.6824,28.1476,27.6824,28.0991,Verisk,VRSK,Industrials
48,2009-12-15,28.041,28.5644,27.8859,28.3996,Verisk,VRSK,Industrials
49,2009-12-16,28.3705,30.0183,28.2542,29.4561,Verisk,VRSK,Industrials
50,2009-12-17,29.3204,29.6984,29.0781,29.4658,Verisk,VRSK,Industrials
51,2009-12-18,29.4464,30.0474,28.8164,29.6209,Verisk,VRSK,Industrials
52,2009-12-21,29.8341,29.8341,28.9716,29.5627,Verisk,VRSK,Industrials
53,2009-12-22,29.4077,29.902,29.175,29.6403,Verisk,VRSK,Industrials
54,2009-12-23,29.7372,29.9892,29.2817,29.7372,Verisk,VRSK,Industrials
55,2009-12-24,29.8438,30.2218,29.7372,29.8535,Verisk,VRSK,Industrials
56,2009-12-28,29.9408,30.1637,29.6791,30.0086,Verisk,VRSK,Industrials
57,2009-12-29,29.9698,30.1831,29.758,30.0474,Verisk,VRSK,Industrials
58,2009-12-30,29.9601,30.0474,29.5143,30.0474,Verisk,VRSK,Industrials
59,2009-12-31,29.9117,30.0474,29.2817,29.3495,Verisk,VRSK,Industrials
60,2010-01-04,29.4755,29.5627,28.7582,28.9327,Verisk,VRSK,Industrials
61,2010-01-05,28.9327,29.146,28.5838,29.1266,Verisk,VRSK,Industrials
62,2010-01-06,29.0781,29.9214,29.0781,29.5046,Verisk,VRSK,Industrials
63,2010-01-07,29.427,29.7372,28.8843,29.4561,Verisk,VRSK,Industrials
64,2010-01-08,29.2817,29.3398,29.0587,29.0781,Verisk,VRSK,Industrials
65,2010-01-11,29.1072,29.1799,28.8358,29.0103,Verisk,VRSK,Industrials
66,2010-01-12,29.0684,29.4464,28.923,29.2332,Verisk,VRSK,Industrials
67,2010-01-13,29.175,29.3592,29.175,29.2235,Verisk,VRSK,Industrials
68,2010-01-14,29.1653,29.175,28.9715,28.9909,Verisk,VRSK,Industrials
69,2010-01-15,28.8552,29.0006,27.7793,28.0604,Verisk,VRSK,Industrials
70,2010-01-19,27.9538,27.9538,26.9554,27.0911,Verisk,VRSK,Industrials
71,2010-01-20,26.9554,27.2365,26.8342,27.1299,Verisk,VRSK,Industrials
72,2010-01-21,27.1299,27.5273,27.0523,27.1783,Verisk,VRSK,Industrials
73,2010-01-22,27.3334,27.4982,27.0717,27.1493,Verisk,VRSK,Industrials
74,2010-01-25,27.1202,27.3722,27.0523,27.0911,Verisk,VRSK,Industrials
75,2010-01-26,26.9748,27.8665,26.9748,27.4788,Verisk,VRSK,Industrials
76,2010-01-27,27.3625,28.3415,27.1493,28.0119,Verisk,VRSK,Industrials
77,2010-01-28,27.8665,28.1331,27.692,27.8859,Verisk,VRSK,Industrials
78,2010-01-29,27.9441,28.0119,27.1396,27.2559,Verisk,VRSK,Industrials
79,2010-02-01,27.3431,27.5854,27.3334,27.537,Verisk,VRSK,Industrials
80,2010-02-02,27.5176,27.7114,27.0426,27.1008,Verisk,VRSK,Industrials
81,2010-02-03,27.1008,27.2656,27.0426,27.1299,Verisk,VRSK,Industrials
82,2010-02-04,27.0717,27.0814,26.8585,26.8972,Verisk,VRSK,Industrials
83,2010-02-05,26.8972,26.9651,25.8311,26.8488,Verisk,VRSK,Industrials
84,2010-02-08,26.8779,27.0523,26.5386,26.7809,Verisk,VRSK,Industrials
85,2010-02-09,26.7325,27.2365,26.7325,26.9845,Verisk,VRSK,Industrials
86,2010-02-10,27.1008,27.2268,26.6646,26.9845,Verisk,VRSK,Industrials
87,2010-02-11,26.8488,27.314,26.8488,27.159,Verisk,VRSK,Industrials
88,2010-02-12,26.8585,27.5176,26.684,27.44,Verisk,VRSK,Industrials
89,2010-02-16,27.2365,27.537,27.0911,27.3819,Verisk,VRSK,Industrials
90,2010-02-17,27.2074,27.4303,26.9942,27.0814,Verisk,VRSK,Industrials
91,2010-02-18,26.9166,27.2365,26.81,27.1396,Verisk,VRSK,Industrials
92,2010-02-19,26.9748,27.3625,26.9748,27.1493,Verisk,VRSK,Industrials
93,2010-02-22,27.1396,27.5467,27.0329,27.3722,Verisk,VRSK,Industrials
94,2010-02-23,27.5467,27.5467,26.9651,27.1493,Verisk,VRSK,Industrials
95,2010-02-24,27.1299,27.1396,27.0233,27.1008,Verisk,VRSK,Industrials
96,2010-02-25,26.9748,27.1929,26.9748,27.1202,Verisk,VRSK,Industrials
